date,hour,day_of_week,is_weekend,month,is_public_holiday,avg_speed_kmh,traffic_volume_veh_per_hr,road_capacity_veh_per_hr,vc_ratio,temperature_celsius,rainfall_mm_per_hr,humidity_percent,wind_speed_kmh,air_quality_index_aqi,tourist_arrival_index,school_hour_flag,workday_flag,special_event_type
2025-02-01,11,Saturday,1,2,0,59.0,460,4800,0.09583333333333334,30.0,0.0,82,11.5,46,0.64,0,0,none
2025-02-01,13,Saturday,1,2,0,60.5,420,4800,0.0875,31.0,0.0,81,11.8,46,0.64,0,0,none
2025-02-01,14,Saturday,1,2,0,61.0,400,4800,0.08333333333333333,30.8,0.0,82,11.3,48,0.64,0,0,none
2025-02-01,15,Saturday,1,2,0,61.5,380,4800,0.07916666666666666,30.3,0.0,84,10.8,50,0.64,0,0,none
2025-02-01,16,Saturday,1,2,0,62.0,360,4800,0.075,29.8,0.0,86,10.3,52,0.64,0,0,none
2025-02-01,17,Saturday,1,2,0,62.5,340,4800,0.07083333333333333,29.0,0.0,88,9.8,54,0.64,0,0,none
2025-02-01,18,Saturday,1,2,0,63.0,320,4800,0.06666666666666667,28.5,0.0,89,9.3,55,0.64,0,0,none
2025-02-01,19,Saturday,1,2,0,63.5,300,4800,0.0625,28.0,0.0,90,8.8,56,0.64,0,0,none
2025-02-01,4,Saturday,1,2,0,52.0,700,4800,0.14583333333333334,24.0,1.05,94,8.0,56,0.64,0,0,none
2025-01-31,17,Friday,0,1,0,26.6,4300,4800,0.8958333333333334,29.3,18.56,87,9.4,58,0.63,0,1,none
2025-02-01,12,Saturday,1,2,0,60.0,440,4800,0.09166666666666666,31.0,1.44,81,12.0,45,0.64,0,0,none
2025-02-01,22,Saturday,1,2,0,65.0,240,4800,0.05,26.5,0.0,93,7.3,59,0.64,0,0,none
2025-02-01,23,Saturday,1,2,0,65.5,220,4800,0.04583333333333333,26.0,0.0,94,6.8,60,0.64,0,0,none
2025-02-02,1,Sunday,1,2,0,56.6,750,4800,0.15625,24.3,0.0,94,7.0,60,0.64,0,0,none
2025-02-02,2,Sunday,1,2,0,57.6,700,4800,0.14583333333333334,24.2,0.0,94,6.5,61,0.64,0,0,none
2025-02-02,3,Sunday,1,2,0,58.6,650,4800,0.13541666666666666,24.1,0.0,94,7.0,59,0.64,0,0,none
2025-02-02,4,Sunday,1,2,0,59.6,600,4800,0.125,24.0,0.0,94,7.5,57,0.64,0,0,none
2025-02-02,5,Sunday,1,2,0,60.6,550,4800,0.11458333333333333,24.2,0.0,93,8.0,56,0.64,0,0,none
2025-02-02,6,Sunday,1,2,0,61.6,500,4800,0.10416666666666667,25.0,0.0,92,8.5,54,0.64,0,0,none
2025-02-02,7,Sunday,1,2,0,62.6,450,4800,0.09375,26.0,0.0,90,9.0,52,0.64,0,0,none
2025-02-02,8,Sunday,1,2,0,63.6,420,4800,0.0875,27.0,0.0,88,9.5,51,0.64,0,0,none
2025-02-02,9,Sunday,1,2,0,64.6,400,4800,0.08333333333333333,28.0,0.0,86,10.0,50,0.64,0,0,none
2025-02-02,10,Sunday,1,2,0,65.6,380,4800,0.07916666666666666,29.0,0.0,84,10.5,49,0.64,0,0,none
2025-02-02,11,Sunday,1,2,0,66.6,360,4800,0.075,30.0,0.0,82,11.0,48,0.64,0,0,none
2025-02-02,12,Sunday,1,2,0,67.6,340,4800,0.07083333333333333,31.0,0.0,81,11.5,47,0.64,0,0,none
2025-02-02,13,Sunday,1,2,0,68.6,320,4800,0.06666666666666667,31.0,0.0,81,11.3,48,0.64,0,0,none
2025-02-02,14,Sunday,1,2,0,69.6,300,4800,0.0625,30.8,0.0,82,10.8,50,0.64,0,0,none
2025-02-02,15,Sunday,1,2,0,70.6,280,4800,0.058333333333333334,30.3,0.0,84,10.3,52,0.64,0,0,none
2025-02-02,16,Sunday,1,2,0,71.6,260,4800,0.05416666666666667,29.8,0.0,86,9.8,54,0.64,0,0,none
2025-02-02,17,Sunday,1,2,0,72.6,240,4800,0.05,29.0,0.0,88,9.3,56,0.64,0,0,none
2025-02-02,18,Sunday,1,2,0,73.6,220,4800,0.04583333333333333,28.5,0.0,89,8.8,57,0.64,0,0,none
2025-02-02,19,Sunday,1,2,0,74.6,200,4800,0.041666666666666664,28.0,0.0,90,8.3,58,0.64,0,0,none
2025-02-02,21,Sunday,1,2,0,76.6,160,4800,0.03333333333333333,27.0,0.0,92,7.3,60,0.64,0,0,none
2025-02-02,22,Sunday,1,2,0,77.6,140,4800,0.029166666666666667,26.5,0.0,93,6.8,61,0.64,0,0,none
2025-02-02,23,Sunday,1,2,0,78.6,120,4800,0.025,26.0,0.0,94,6.3,62,0.64,0,0,none
2025-02-03,0,Monday,0,2,0,43.8,1420,4800,0.29583333333333334,25.0,0.0,92,8.0,58,0.66,0,1,none
2025-02-03,1,Monday,0,2,0,44.8,1370,4800,0.28541666666666665,24.8,0.0,93,7.5,59,0.66,0,1,none
2025-02-03,2,Monday,0,2,0,45.8,1320,4800,0.275,24.6,0.0,94,7.0,60,0.66,0,1,none
2025-02-03,3,Monday,0,2,0,46.8,1270,4800,0.26458333333333334,24.5,0.0,94,7.5,58,0.66,0,1,none
2025-02-03,4,Monday,0,2,0,47.8,1220,4800,0.25416666666666665,24.4,0.0,94,8.0,56,0.66,0,1,none
2025-02-03,5,Monday,0,2,0,48.8,1170,4800,0.24375,24.6,0.0,93,8.5,55,0.66,0,1,none
2025-02-03,6,Monday,0,2,0,49.8,1120,4800,0.23333333333333334,25.5,0.0,92,9.0,53,0.66,0,1,none
2025-02-03,7,Monday,0,2,0,31.8,3950,4800,0.8229166666666666,26.5,0.0,90,9.5,51,0.66,1,1,none
2025-02-03,8,Monday,0,2,0,28.4,4350,4800,0.90625,27.5,0.0,88,10.0,50,0.66,1,1,none
2025-02-03,9,Monday,0,2,0,30.1,4050,4800,0.84375,28.5,0.0,86,10.5,49,0.66,1,1,none
2025-02-03,10,Monday,0,2,0,42.8,1980,4800,0.4125,29.5,0.0,84,11.0,48,0.66,0,1,none
2025-02-03,11,Monday,0,2,0,45.1,1780,4800,0.37083333333333335,30.5,0.0,82,11.5,47,0.66,0,1,none
2025-02-03,12,Monday,0,2,0,45.9,1680,4800,0.35,31.5,0.0,81,11.9,46,0.66,0,1,none
2025-02-03,13,Monday,0,2,0,46.4,1630,4800,0.33958333333333335,32.0,0.0,80,11.7,47,0.66,0,1,none
2025-02-03,16,Monday,0,2,0,43.3,1800,4800,0.375,30.8,0.0,85,10.2,53,0.66,0,1,none
2025-02-03,17,Monday,0,2,0,31.2,4150,4800,0.8645833333333334,30.0,0.0,87,9.7,55,0.66,0,1,none
2025-02-03,18,Monday,0,2,0,27.8,4550,4800,0.9479166666666666,29.5,0.0,88,9.2,57,0.66,0,1,none
2025-02-03,19,Monday,0,2,0,31.0,3950,4800,0.8229166666666666,29.0,0.0,89,8.7,58,0.66,0,1,none
2025-02-03,20,Monday,0,2,0,39.2,2200,4800,0.4583333333333333,28.5,0.0,90,8.2,59,0.66,0,1,none
2025-02-03,21,Monday,0,2,0,40.6,1900,4800,0.3958333333333333,28.0,0.0,91,7.7,60,0.66,0,1,none
2025-02-03,22,Monday,0,2,0,42.0,1700,4800,0.3541666666666667,27.5,0.0,92,7.2,61,0.66,0,1,none
2025-02-04,0,Tuesday,0,2,0,44.0,1420,4800,0.29583333333333334,24.5,0.0,92,8.0,60,0.67,0,1,none
2025-02-04,1,Tuesday,0,2,0,45.2,1370,4800,0.28541666666666665,24.3,0.0,93,7.5,61,0.67,0,1,none
2025-02-04,2,Tuesday,0,2,0,46.4,1320,4800,0.275,24.2,0.0,94,7.0,62,0.67,0,1,none
2025-02-03,23,Monday,0,2,0,43.3,1550,4800,0.3229166666666667,27.0,2.18,92,6.7,62,0.66,0,1,none
2025-02-04,7,Tuesday,0,2,0,32.2,3950,4800,0.8229166666666666,26.0,0.0,90,9.5,53,0.67,1,1,none
2025-02-04,8,Tuesday,0,2,0,28.8,4350,4800,0.90625,27.0,0.0,88,10.0,52,0.67,1,1,none
2025-02-04,9,Tuesday,0,2,0,30.5,4050,4800,0.84375,28.0,0.0,86,10.5,51,0.67,1,1,none
2025-02-04,10,Tuesday,0,2,0,43.2,1980,4800,0.4125,29.0,0.0,84,11.0,50,0.67,0,1,none
2025-02-04,11,Tuesday,0,2,0,45.5,1780,4800,0.37083333333333335,30.0,0.0,82,11.5,49,0.67,0,1,none
2025-02-04,12,Tuesday,0,2,0,46.3,1680,4800,0.35,31.0,0.0,81,11.9,48,0.67,0,1,none
2025-02-04,13,Tuesday,0,2,0,46.8,1630,4800,0.33958333333333335,31.5,0.0,80,11.7,49,0.67,0,1,none
2025-02-04,14,Tuesday,0,2,0,46.4,1660,4800,0.3458333333333333,31.3,0.0,81,11.2,51,0.67,0,1,none
2025-02-04,15,Tuesday,0,2,0,44.9,1730,4800,0.36041666666666666,30.8,0.0,83,10.7,53,0.67,0,1,none
2025-02-04,21,Tuesday,0,2,0,40.9,1900,4800,0.3958333333333333,27.5,0.0,91,7.7,62,0.67,0,1,none
2025-02-04,23,Tuesday,0,2,0,43.6,1550,4800,0.3229166666666667,26.5,0.0,92,6.7,64,0.67,0,1,none
2025-02-05,0,Wednesday,0,2,0,44.5,1420,4800,0.29583333333333334,24.0,0.0,94,8.0,62,0.67,0,1,none
2025-02-05,1,Wednesday,0,2,0,45.5,1370,4800,0.28541666666666665,23.8,0.0,95,7.5,63,0.67,0,1,none
2025-02-05,2,Wednesday,0,2,0,46.5,1320,4800,0.275,23.7,0.0,95,7.0,64,0.67,0,1,none
2025-02-05,3,Wednesday,0,2,0,47.5,1270,4800,0.26458333333333334,23.6,0.0,95,7.5,62,0.67,0,1,none
2025-02-05,4,Wednesday,0,2,0,48.5,1220,4800,0.25416666666666665,23.5,0.0,95,8.0,60,0.67,0,1,none
2025-02-05,5,Wednesday,0,2,0,49.5,1170,4800,0.24375,23.7,0.0,94,8.5,59,0.67,0,1,none
2025-02-05,6,Wednesday,0,2,0,50.5,1120,4800,0.23333333333333334,24.5,0.0,93,9.0,57,0.67,0,1,none
2025-02-05,7,Wednesday,0,2,0,32.0,3950,4800,0.8229166666666666,25.5,0.0,91,9.5,55,0.67,1,1,none
2025-02-05,8,Wednesday,0,2,0,28.6,4350,4800,0.90625,26.5,0.0,89,10.0,54,0.67,1,1,none
2025-02-05,9,Wednesday,0,2,0,30.3,4050,4800,0.84375,27.5,0.0,87,10.5,53,0.67,1,1,none
2025-02-05,10,Wednesday,0,2,0,43.0,1980,4800,0.4125,28.5,0.0,85,11.0,52,0.67,0,1,none
2025-02-05,11,Wednesday,0,2,0,45.3,1780,4800,0.37083333333333335,29.5,0.0,83,11.5,51,0.67,0,1,none
2025-02-05,12,Wednesday,0,2,0,46.1,1680,4800,0.35,30.5,0.0,82,11.9,50,0.67,0,1,none
2025-02-05,14,Wednesday,0,2,0,46.2,1660,4800,0.3458333333333333,30.8,0.0,82,11.2,53,0.67,0,1,none
2025-02-05,15,Wednesday,0,2,0,44.7,1730,4800,0.36041666666666666,30.3,0.0,84,10.7,55,0.67,0,1,none
2025-02-05,16,Wednesday,0,2,0,43.5,1800,4800,0.375,29.8,0.0,86,10.2,57,0.67,0,1,none
2025-02-05,17,Wednesday,0,2,0,31.6,4150,4800,0.8645833333333334,29.0,0.0,88,9.7,59,0.67,0,1,none
2025-02-05,18,Wednesday,0,2,0,28.2,4550,4800,0.9479166666666666,28.5,0.0,89,9.2,61,0.67,0,1,none
2025-02-05,19,Wednesday,0,2,0,31.4,3950,4800,0.8229166666666666,28.0,0.0,90,8.7,62,0.67,0,1,none
2025-02-05,20,Wednesday,0,2,0,39.7,2200,4800,0.4583333333333333,27.5,0.0,91,8.2,63,0.67,0,1,none
2025-02-05,21,Wednesday,0,2,0,41.1,1900,4800,0.3958333333333333,27.0,0.0,92,7.7,64,0.67,0,1,none
2025-02-05,22,Wednesday,0,2,0,42.5,1700,4800,0.3541666666666667,26.5,0.0,93,7.2,65,0.67,0,1,none
2025-02-05,23,Wednesday,0,2,0,43.8,1550,4800,0.3229166666666667,26.0,0.0,93,6.7,65,0.67,0,1,none
2025-02-06,0,Thursday,0,2,0,44.2,1420,4800,0.29583333333333334,24.5,0.0,92,7.5,60,0.69,0,1,none
2025-02-06,1,Thursday,0,2,0,45.4,1370,4800,0.28541666666666665,24.3,0.0,93,7.0,61,0.69,0,1,none
2025-02-06,2,Thursday,0,2,0,46.6,1320,4800,0.275,24.2,0.0,94,6.5,62,0.69,0,1,none
2025-02-06,3,Thursday,0,2,0,47.8,1270,4800,0.26458333333333334,24.1,0.0,94,7.0,60,0.69,0,1,none
2025-02-06,4,Thursday,0,2,0,49.0,1220,4800,0.25416666666666665,24.0,0.0,94,7.5,58,0.69,0,1,none
2025-02-06,5,Thursday,0,2,0,50.2,1170,4800,0.24375,24.2,0.0,93,8.0,57,0.69,0,1,none
2025-02-06,8,Thursday,0,2,0,29.0,4350,4800,0.90625,27.0,0.0,88,9.5,52,0.69,1,1,none
2025-02-06,9,Thursday,0,2,0,30.7,4050,4800,0.84375,28.0,0.0,86,10.0,51,0.69,1,1,none
2025-02-04,20,Tuesday,0,2,0,39.5,2200,4800,0.4583333333333333,28.0,2.37,90,8.2,61,0.67,0,1,none
2025-02-06,13,Thursday,0,2,0,47.0,1630,4800,0.33958333333333335,31.5,0.0,80,11.2,49,0.69,0,1,none
2025-02-06,14,Thursday,0,2,0,46.6,1660,4800,0.3458333333333333,31.3,0.0,81,10.7,51,0.69,0,1,none
2025-02-06,15,Thursday,0,2,0,45.1,1730,4800,0.36041666666666666,30.8,0.0,83,10.2,53,0.69,0,1,none
2025-02-06,16,Thursday,0,2,0,43.9,1800,4800,0.375,30.3,0.0,85,9.7,55,0.69,0,1,none
2025-02-06,17,Thursday,0,2,0,31.8,4150,4800,0.8645833333333334,29.5,0.0,87,9.2,57,0.69,0,1,none
2025-02-06,18,Thursday,0,2,0,28.4,4550,4800,0.9479166666666666,29.0,0.0,88,8.7,59,0.69,0,1,none
2025-02-06,19,Thursday,0,2,0,31.6,3950,4800,0.8229166666666666,28.5,0.0,89,8.2,60,0.69,0,1,none
2025-02-06,20,Thursday,0,2,0,39.9,2200,4800,0.4583333333333333,28.0,0.0,90,7.7,61,0.69,0,1,none
2025-02-06,21,Thursday,0,2,0,41.3,1900,4800,0.3958333333333333,27.5,0.0,91,7.2,62,0.69,0,1,none
2025-02-06,22,Thursday,0,2,0,42.7,1700,4800,0.3541666666666667,27.0,0.0,92,6.7,63,0.69,0,1,none
2025-02-06,23,Thursday,0,2,0,44.0,1550,4800,0.3229166666666667,26.5,0.0,92,6.2,64,0.69,0,1,none
2025-02-09,1,Sunday,1,2,0,57.0,750,4800,0.15625,24.6,0.0,94,7.3,60,0.7,0,0,none
2025-02-09,2,Sunday,1,2,0,58.0,700,4800,0.14583333333333334,24.5,0.0,94,6.8,61,0.7,0,0,none
2025-02-09,3,Sunday,1,2,0,59.0,650,4800,0.13541666666666666,24.4,0.0,94,7.3,59,0.7,0,0,none
2025-02-09,4,Sunday,1,2,0,60.0,600,4800,0.125,24.3,0.0,94,7.8,57,0.7,0,0,none
2025-02-09,5,Sunday,1,2,0,61.0,550,4800,0.11458333333333333,24.5,0.0,93,8.3,56,0.7,0,0,none
2025-02-09,6,Sunday,1,2,0,62.0,500,4800,0.10416666666666667,25.3,0.0,92,8.8,54,0.7,0,0,none
2025-02-09,7,Sunday,1,2,0,63.0,450,4800,0.09375,26.3,0.0,90,9.3,52,0.7,0,0,none
2025-02-09,8,Sunday,1,2,0,64.0,420,4800,0.0875,27.3,0.0,88,9.8,51,0.7,0,0,none
2025-02-09,9,Sunday,1,2,0,65.0,400,4800,0.08333333333333333,28.3,0.0,86,10.3,50,0.7,0,0,none
2025-02-09,10,Sunday,1,2,0,66.0,380,4800,0.07916666666666666,29.3,0.0,84,10.8,49,0.7,0,0,none
2025-02-09,11,Sunday,1,2,0,67.0,360,4800,0.075,30.3,0.0,82,11.3,48,0.7,0,0,none
2025-02-09,13,Sunday,1,2,0,68.5,320,4800,0.06666666666666667,31.3,0.0,81,11.6,48,0.7,0,0,none
2025-02-09,14,Sunday,1,2,0,69.0,300,4800,0.0625,31.1,0.0,82,11.1,50,0.7,0,0,none
2025-02-09,15,Sunday,1,2,0,69.5,280,4800,0.058333333333333334,30.6,0.0,84,10.6,52,0.7,0,0,none
2025-02-09,16,Sunday,1,2,0,70.0,260,4800,0.05416666666666667,30.1,0.0,86,10.1,54,0.7,0,0,none
2025-02-09,17,Sunday,1,2,0,70.5,240,4800,0.05,29.3,0.0,88,9.6,56,0.7,0,0,none
2025-02-09,18,Sunday,1,2,0,71.0,220,4800,0.04583333333333333,28.8,0.0,89,9.1,57,0.7,0,0,none
2025-02-09,19,Sunday,1,2,0,71.5,200,4800,0.041666666666666664,28.3,0.0,90,8.6,58,0.7,0,0,none
2025-02-09,20,Sunday,1,2,0,72.0,180,4800,0.0375,27.8,0.0,91,8.1,59,0.7,0,0,none
2025-02-09,21,Sunday,1,2,0,72.5,160,4800,0.03333333333333333,27.3,0.0,92,7.6,60,0.7,0,0,none
2025-02-09,22,Sunday,1,2,0,73.0,140,4800,0.029166666666666667,26.8,0.0,93,7.1,61,0.7,0,0,none
2025-02-09,23,Sunday,1,2,0,73.5,120,4800,0.025,26.3,0.0,93,6.6,62,0.7,0,0,none
2025-02-10,1,Monday,0,2,0,45.2,1370,4800,0.28541666666666665,24.8,0.0,93,7.5,59,0.66,0,1,none
2025-02-10,2,Monday,0,2,0,46.4,1320,4800,0.275,24.6,0.0,94,7.0,60,0.66,0,1,none
2025-02-10,3,Monday,0,2,0,47.6,1270,4800,0.26458333333333334,24.5,0.0,94,7.5,58,0.66,0,1,none
2025-02-10,4,Monday,0,2,0,48.8,1220,4800,0.25416666666666665,24.4,0.0,94,8.0,56,0.66,0,1,none
2025-02-10,5,Monday,0,2,0,50.0,1170,4800,0.24375,24.6,0.0,93,8.5,55,0.66,0,1,none
2025-02-10,7,Monday,0,2,0,32.0,3950,4800,0.8229166666666666,26.5,0.0,90,9.5,51,0.66,1,1,none
2025-02-10,8,Monday,0,2,0,28.6,4350,4800,0.90625,27.5,0.0,88,10.0,50,0.66,1,1,none
2025-02-10,9,Monday,0,2,0,30.3,4050,4800,0.84375,28.5,0.0,86,10.5,49,0.66,1,1,none
2025-02-10,10,Monday,0,2,0,43.0,1980,4800,0.4125,29.5,0.0,84,11.0,48,0.66,0,1,none
2025-02-10,11,Monday,0,2,0,45.3,1780,4800,0.37083333333333335,30.5,0.0,82,11.5,47,0.66,0,1,none
2025-02-10,12,Monday,0,2,0,46.1,1680,4800,0.35,31.5,0.0,81,11.9,46,0.66,0,1,none
2025-02-10,13,Monday,0,2,0,46.6,1630,4800,0.33958333333333335,32.0,0.0,80,11.7,47,0.66,0,1,none
2025-02-10,14,Monday,0,2,0,46.2,1660,4800,0.3458333333333333,31.8,0.0,81,11.2,49,0.66,0,1,none
2025-02-10,15,Monday,0,2,0,44.7,1730,4800,0.36041666666666666,31.3,0.0,83,10.7,51,0.66,0,1,none
2025-02-10,16,Monday,0,2,0,43.5,1800,4800,0.375,30.8,0.0,85,10.2,53,0.66,0,1,none
2025-02-10,20,Monday,0,2,0,39.4,2200,4800,0.4583333333333333,28.5,0.0,90,8.2,59,0.66,0,1,none
2025-02-10,21,Monday,0,2,0,40.8,1900,4800,0.3958333333333333,28.0,0.0,91,7.7,60,0.66,0,1,none
2025-02-10,22,Monday,0,2,0,42.2,1700,4800,0.3541666666666667,27.5,0.0,92,7.2,61,0.66,0,1,none
2025-02-09,12,Sunday,1,2,0,68.0,340,4800,0.07083333333333333,31.3,3.51,81,11.8,47,0.7,0,0,none
2025-02-11,6,Tuesday,0,2,0,52.0,1120,4800,0.23333333333333334,25.0,0.0,92,8.8,55,0.66,0,1,none
2025-02-11,7,Tuesday,0,2,0,33.0,3950,4800,0.8229166666666666,26.0,0.0,90,9.3,53,0.66,1,1,none
2025-02-11,9,Tuesday,0,2,0,31.3,4050,4800,0.84375,28.0,0.0,86,10.3,51,0.66,1,1,none
2025-02-11,10,Tuesday,0,2,0,43.8,1980,4800,0.4125,29.0,0.0,84,10.8,50,0.66,0,1,none
2025-02-11,11,Tuesday,0,2,0,46.1,1780,4800,0.37083333333333335,30.0,0.0,82,11.3,49,0.66,0,1,none
2025-02-11,12,Tuesday,0,2,0,46.9,1680,4800,0.35,31.0,0.0,81,11.7,48,0.66,0,1,none
2025-02-11,13,Tuesday,0,2,0,47.4,1630,4800,0.33958333333333335,31.5,0.0,80,11.5,49,0.66,0,1,none
2025-02-11,14,Tuesday,0,2,0,47.0,1660,4800,0.3458333333333333,31.3,0.0,81,11.0,51,0.66,0,1,none
2025-02-11,15,Tuesday,0,2,0,45.5,1730,4800,0.36041666666666666,30.8,0.0,83,10.5,53,0.66,0,1,none
2025-02-11,16,Tuesday,0,2,0,44.3,1800,4800,0.375,30.3,0.0,85,10.0,55,0.66,0,1,none
2025-02-11,18,Tuesday,0,2,0,28.2,4550,4800,0.9479166666666666,29.0,0.0,88,9.0,59,0.66,0,1,none
2025-02-11,19,Tuesday,0,2,0,31.4,3950,4800,0.8229166666666666,28.5,0.0,89,8.5,60,0.66,0,1,none
2025-02-11,21,Tuesday,0,2,0,41.1,1900,4800,0.3958333333333333,27.5,0.0,91,7.5,62,0.66,0,1,none
2025-02-11,22,Tuesday,0,2,0,42.5,1700,4800,0.3541666666666667,27.0,0.0,92,7.0,63,0.66,0,1,none
2025-02-11,23,Tuesday,0,2,0,43.8,1550,4800,0.3229166666666667,26.5,0.0,92,6.5,64,0.66,0,1,none
2025-02-12,0,Wednesday,0,2,0,44.6,1420,4800,0.29583333333333334,24.8,0.0,92,7.6,60,0.66,0,1,none
2025-02-12,1,Wednesday,0,2,0,45.8,1370,4800,0.28541666666666665,24.6,0.0,93,7.1,61,0.66,0,1,none
2025-02-12,2,Wednesday,0,2,0,47.0,1320,4800,0.275,24.5,0.0,94,6.6,62,0.66,0,1,none
2025-02-12,3,Wednesday,0,2,0,48.2,1270,4800,0.26458333333333334,24.4,0.0,94,7.1,60,0.66,0,1,none
2025-02-12,4,Wednesday,0,2,0,49.4,1220,4800,0.25416666666666665,24.3,0.0,94,7.6,58,0.66,0,1,none
2025-02-12,5,Wednesday,0,2,0,50.6,1170,4800,0.24375,24.5,0.0,93,8.1,57,0.66,0,1,none
2025-02-12,6,Wednesday,0,2,0,51.8,1120,4800,0.23333333333333334,25.3,0.0,92,8.6,55,0.66,0,1,none
2025-02-12,7,Wednesday,0,2,0,33.0,3950,4800,0.8229166666666666,26.3,0.0,90,9.1,53,0.66,1,1,none
2025-02-12,8,Wednesday,0,2,0,29.6,4350,4800,0.90625,27.3,0.0,88,9.6,52,0.66,1,1,none
2025-02-12,10,Wednesday,0,2,0,43.8,1980,4800,0.4125,29.3,0.0,84,10.6,50,0.66,0,1,none
2025-02-12,11,Wednesday,0,2,0,46.1,1780,4800,0.37083333333333335,30.3,0.0,82,11.1,49,0.66,0,1,none
2025-02-12,12,Wednesday,0,2,0,46.9,1680,4800,0.35,31.3,0.0,81,11.5,48,0.66,0,1,none
2025-02-12,13,Wednesday,0,2,0,47.4,1630,4800,0.33958333333333335,31.8,0.0,80,11.3,49,0.66,0,1,none
2025-02-12,14,Wednesday,0,2,0,47.0,1660,4800,0.3458333333333333,31.6,0.0,81,10.8,51,0.66,0,1,none
2025-02-12,15,Wednesday,0,2,0,45.5,1730,4800,0.36041666666666666,31.1,0.0,83,10.3,53,0.66,0,1,none
2025-02-12,16,Wednesday,0,2,0,44.3,1800,4800,0.375,30.6,0.0,85,9.8,55,0.66,0,1,none
2025-02-12,18,Wednesday,0,2,0,28.4,4550,4800,0.9479166666666666,29.3,0.0,88,8.8,59,0.66,0,1,none
2025-02-12,20,Wednesday,0,2,0,39.9,2200,4800,0.4583333333333333,28.3,0.0,90,7.8,61,0.66,0,1,none
2025-02-12,21,Wednesday,0,2,0,41.3,1900,4800,0.3958333333333333,27.8,0.0,91,7.3,62,0.66,0,1,none
2025-02-12,22,Wednesday,0,2,0,42.7,1700,4800,0.3541666666666667,27.3,0.0,92,6.8,63,0.66,0,1,none
2025-02-12,23,Wednesday,0,2,0,44.0,1550,4800,0.3229166666666667,26.8,0.0,92,6.3,64,0.66,0,1,none
2025-02-13,0,Thursday,0,2,0,44.4,1420,4800,0.29583333333333334,25.0,0.0,92,7.8,58,0.68,0,1,none
2025-02-13,1,Thursday,0,2,0,45.6,1370,4800,0.28541666666666665,24.8,0.0,93,7.3,59,0.68,0,1,none
2025-02-13,2,Thursday,0,2,0,46.8,1320,4800,0.275,24.6,0.0,94,6.8,60,0.68,0,1,none
2025-02-13,3,Thursday,0,2,0,48.0,1270,4800,0.26458333333333334,24.5,0.0,94,7.3,58,0.68,0,1,none
2025-02-13,4,Thursday,0,2,0,49.2,1220,4800,0.25416666666666665,24.4,0.0,94,7.8,56,0.68,0,1,none
2025-02-13,8,Thursday,0,2,0,29.4,4350,4800,0.90625,27.5,0.0,88,9.8,50,0.68,1,1,none
2025-02-13,9,Thursday,0,2,0,31.1,4050,4800,0.84375,28.5,0.0,86,10.3,49,0.68,1,1,none
2025-02-13,10,Thursday,0,2,0,43.6,1980,4800,0.4125,29.5,0.0,84,10.8,48,0.68,0,1,none
2025-02-13,11,Thursday,0,2,0,45.9,1780,4800,0.37083333333333335,30.5,0.0,82,11.3,47,0.68,0,1,none
2025-02-13,15,Thursday,0,2,0,45.3,1730,4800,0.36041666666666666,31.3,0.0,83,10.5,51,0.68,0,1,none
2025-02-13,17,Thursday,0,2,0,31.8,4150,4800,0.8645833333333334,30.0,0.0,87,9.5,55,0.68,0,1,none
2025-02-13,18,Thursday,0,2,0,28.4,4550,4800,0.9479166666666666,29.5,0.0,88,9.0,57,0.68,0,1,none
2025-02-13,19,Thursday,0,2,0,31.6,3950,4800,0.8229166666666666,29.0,0.0,89,8.5,58,0.68,0,1,none
2025-02-13,20,Thursday,0,2,0,39.9,2200,4800,0.4583333333333333,28.5,0.0,90,8.0,59,0.68,0,1,none
2025-02-13,21,Thursday,0,2,0,41.3,1900,4800,0.3958333333333333,28.0,0.0,91,7.5,60,0.68,0,1,none
2025-02-13,22,Thursday,0,2,0,42.7,1700,4800,0.3541666666666667,27.5,0.0,92,7.0,61,0.68,0,1,none
2025-02-13,23,Thursday,0,2,0,44.0,1550,4800,0.3229166666666667,27.0,0.0,92,6.5,62,0.68,0,1,none
2025-02-14,0,Friday,0,2,0,44.2,1450,4800,0.3020833333333333,25.0,0.0,92,7.8,58,0.74,0,1,none
2025-02-14,1,Friday,0,2,0,45.4,1400,4800,0.2916666666666667,24.8,0.0,93,7.3,59,0.74,0,1,none
2025-02-14,2,Friday,0,2,0,46.6,1350,4800,0.28125,24.6,0.0,94,6.8,60,0.74,0,1,none
2025-02-14,3,Friday,0,2,0,47.8,1300,4800,0.2708333333333333,24.5,0.0,94,7.3,58,0.74,0,1,none
2025-02-14,4,Friday,0,2,0,49.0,1250,4800,0.2604166666666667,24.4,0.0,94,7.8,56,0.74,0,1,none
2025-02-14,5,Friday,0,2,0,50.2,1200,4800,0.25,24.6,0.0,93,8.3,55,0.74,0,1,none
2025-02-14,6,Friday,0,2,0,51.4,1150,4800,0.23958333333333334,25.5,0.0,92,8.8,53,0.74,0,1,none
2025-02-14,7,Friday,0,2,0,32.4,4000,4800,0.8333333333333334,26.5,0.0,90,9.3,51,0.74,1,1,none
2025-02-14,8,Friday,0,2,0,29.0,4400,4800,0.9166666666666666,27.5,0.0,88,9.8,50,0.74,1,1,none
2025-02-14,9,Friday,0,2,0,30.7,4100,4800,0.8541666666666666,28.5,0.0,86,10.3,49,0.74,1,1,none
